movieId,title,genres,release_year
151653,Welcome to Happiness,"comedy, drama, fantasy",2015
151687,Risen,"children, drama",2016
151695,The Survivalist,"drama, sci-fi, thriller",2015
151739,Dirty Grandpa,comedy,2016
151745,Reptilicus,"horror, sci-fi",1961
151759,Requiem for the American Dream,documentary,2015
151763,Death Note Rewrite: Genshisuru Kami,mystery,2007
151769,Three from Prostokvashino,animation,1978
151777,The Finest Hours,"drama, thriller",2016
151781,Ghost in the Shell: Solid State Society,"action, animation, crime, sci-fi, thriller",2006
152037,Grease Live,(no genres listed),2016
152063,Gods of Egypt,"adventure, fantasy",2016
152065,Embrace of the Serpent,"adventure, drama",2016
152071,Race,drama,2016
152077,10 Cloverfield Lane,thriller,2016
152079,London Has Fallen,"action, crime, thriller",2016
152081,Zootopia,"action, adventure, animation, children, comedy",2016
152083,Whiskey Tango Foxtrot,"comedy, war",2016
152085,Desierto,drama,2016
152091,The Brothers Grimsby,comedy,2016
152105,Dad's Army,comedy,1971
152173,Michael Jackson's Thriller,horror,1983
152270,The Wait,drama,2015
152372,Southbound,horror,2016
152591,Ip Man 3,action,2015
152658,Santa's Little Helper,children,2015
152711,Who Killed Chea Vichea?,documentary,2010
152970,Hunt for the Wilderpeople,"adventure, comedy",2016
153070,Rabbits,"comedy, drama, fantasy",2002
153236,Genius Party,animation,2007
153386,Long Live Ghosts!,"children, comedy, fantasy",1977
153408,Tears for Sale,"comedy, drama, fantasy",2008
154358,The Barkley Marathons: The Race That Eats Its Young,documentary,2015
154975,Merci Patron !,"comedy, documentary",2016
155064,The Neon Demon,"drama, horror, mystery",2016
155168,Fraktus,comedy,2012
155288,Eye in the Sky,"drama, thriller, war",2016
155358,Camino,"action, adventure, thriller",2016
155509,Mr. Right,"action, comedy, romance",2016
155589,Noin 7 veljestä,(no genres listed),1968
155659,Florence Foster Jenkins,"comedy, drama",2016
155743,My Big Fat Greek Wedding 2,comedy,2016
155774,Neon Bull,adventure,2015
155812,Get a Job,comedy,2016
155820,Keanu,comedy,2016
155892,Me Him Her,comedy,2015
156025,Ice Age: The Great Egg-Scapade,"adventure, animation, children, comedy",2016
156371,Everybody Wants Some,comedy,2016
156387,Sing Street,drama,2016
156607,The Huntsman Winter's War,"action, adventure, drama, fantasy",2016
156609,Neighbors 2: Sorority Rising,comedy,2016
156706,The Trust,"crime, thriller",2016
156781,Jimmy Carr: Telling Jokes,comedy,2009
156783,Jimmy Carr: Making People Laugh,comedy,2010
157108,Texas - Doc Snyder hält die Welt in Atem,"comedy, western",1993
157110,00 Schneider - Jagd auf Nihil Baxter,"comedy, crime",1994
157122,The Man Who Knew Infinity,drama,2016
157130,Despite the Falling Snow,"drama, romance, thriller",2016
157172,Wizards of the Lost Kingdom II,"action, fantasy",1989
157200,Money Monster,"drama, thriller",2016
157270,Barbershop: The Next Cut,comedy,2016
157296,Finding Dory,"adventure, animation, comedy",2016
157312,The Boss,comedy,2016
157340,The Angry Birds Movie,"animation, comedy",2016
157369,Bakuman,"comedy, drama",2015
157407,I Am Wrath,"action, crime, drama, thriller",2016
157432,Precious Cargo,"action, crime",2016
157699,Snowden,"drama, thriller",2016
157775,Tenchi Muyô! In Love,"animation, comedy",1996
157865,Ratchet & Clank,"action, adventure, animation, children, comedy, sci-fi",2016
158022,Kicking Off,comedy,2016
158027,SORI: Voice from the Heart,"drama, sci-fi",2016
158035,Gintama: The Final Chapter - Be Forever Yorozuya,"action, animation, comedy",2013
158238,The Nice Guys,"crime, mystery, thriller",2016
158254,Kindergarten Cop 2,"action, comedy",2016
158388,Buck Rogers in the 25th Century,sci-fi,1979
158398,World of Glory,comedy,1991
158402,The Crew,action,2016
158528,The Shallows,"drama, thriller",2016
158721,Gen-X Cops,"action, comedy, thriller",1999
158783,The Handmaiden,"drama, romance, thriller",2016
158813,Alice Through the Looking Glass,"adventure, children, fantasy",2016
158830,The BFG,"children, fantasy",2016
158842,My Scientology Movie,documentary,2016
158872,Sausage Party,"animation, comedy",2016
158874,Karate Bullfighter,"action, drama",1975
158882,All Yours,"comedy, drama, romance",2016
158956,Kill Command,"action, horror, sci-fi",2016
158966,Captain Fantastic,drama,2016
158972,Toni Erdmann,drama,2016
159061,The Wailing,"mystery, thriller",2016
159069,Comedy of the Strict Regime,comedy,1993
159077,The Meddler,"comedy, drama",2016
159093,Now You See Me 2,"action, comedy, thriller",2016
159161,Ali Wong: Baby Cobra,(no genres listed),2016
159193,Café Society,"comedy, drama, romance",2016
159403,Neo Tokyo,"adventure, animation, fantasy, horror, sci-fi",1987
159415,Swiss Army Man,"comedy, drama, romance",2016
159441,The Do-Over,comedy,2016
159510,Death Smiles on a Murderer,horror,1973
159690,Teenage Mutant Ninja Turtles: Out of the Shadows,"action, adventure, comedy",2016
159717,The Fundamentals of Caring,drama,2016
159755,Popstar: Never Stop Never Stopping,comedy,2016
159779,A Midsummer Night's Dream,(no genres listed),2016
159811,The Bremen Town Musicians,"animation, drama, fantasy",1969
159817,Planet Earth,documentary,2006
159849,Bo Burnham: Make Happy,comedy,2016
159858,The Conjuring 2,horror,2016
159976,Pelé: Birth of a Legend,drama,2016
160080,Ghostbusters,"action, comedy, horror, sci-fi",2016
160271,Central Intelligence,"action, comedy",2016
160289,O.J.: Made in America,documentary,2016
160341,Bloodmoon,"action, thriller",1997
160400,Genius,drama,2016
160422,The Wooden Horse,"drama, war",1950
160438,Jason Bourne,action,2016
160440,The Maid's Room,thriller,2014
160527,Sympathy for the Underdog,"action, crime, drama",1971
160563,The Legend of Tarzan,"action, adventure",2016
160565,The Purge: Election Year,"action, horror, sci-fi",2016
160567,Mike & Dave Need Wedding Dates,comedy,2016
160569,Ice Age: Collision Course,"adventure, animation, children, comedy",2016
160571,Lights Out,horror,2016
160644,Indignation,drama,2016
160646,Goat,drama,2016
160684,Marauders,action,2016
160718,Piper,animation,2016
160730,The Adderall Diaries,"action, drama, thriller",2015
160836,Hazard,"action, drama, thriller",2005
160848,The Red Turtle,animation,2016
160872,Satanic,horror,2016
160954,Nerve,"drama, thriller",2016
160978,Hellevator,"horror, sci-fi",2004
160980,Sully,drama,2016
161008,The Forbidden Dance,(no genres listed),1990
161024,Jim Jefferies: Freedumb,comedy,2016
161032,The Grandmother,"action, drama",1970
161044,Webmaster,sci-fi,1998
161127,The Infiltrator,"crime, drama",2016
161131,War Dogs,comedy,2016
161290,Vigilante Diaries,action,2016
161354,Batman: The Killing Joke,"action, animation, crime, drama",2016
161580,Bad Moms,comedy,2016
161582,Hell or High Water,"crime, drama",2016
161594,Kingsglaive: Final Fantasy XV,"action, adventure, animation, drama, fantasy, sci-fi",2016
161634,Don't Breathe,thriller,2016
161830,Body,"drama, horror, thriller",2015
161918,Sharknado 4: The 4th Awakens,"action, adventure, horror, sci-fi",2016
161922,The Edge of Seventeen,comedy,2016
161966,Elle,thriller,2016
162082,Train to Busan,"action, thriller",2016
162344,Tom Segura: Mostly Stories,comedy,2016
162350,The Magnificent Seven,"action, western",2016
162578,Kubo and the Two Strings,"adventure, animation, children, fantasy",2016
162590,Bridget Jones's Baby,"comedy, romance",2016
162598,Deepwater Horizon,drama,2016
162600,Miss Peregrine's Home for Peculiar Children,fantasy,2016
162602,The Girl on the Train,thriller,2016
162606,The Accountant,"crime, drama, thriller",2016
162828,Imperium,"crime, drama, thriller",2016
162968,Kizumonogatari Part 1: Tekketsu,"action, animation, mystery",2016
162982,Steins;Gate the Movie: The Burden of Déjà vu,"animation, drama, sci-fi",2013
163056,Shin Godzilla,"action, adventure, fantasy, sci-fi",2016
163072,Winnie Pooh,"animation, children",1969
163112,Winnie the Pooh Goes Visiting,animation,1971
163134,Your Name.,"animation, drama, fantasy, romance",2016
163386,Winnie the Pooh and the Day of Concern,animation,1972
163527,Comedy Central Roast of David Hasselhoff,comedy,2010
163639,DC Super Hero Girls: Hero of the Year,animation,2016
163645,Hacksaw Ridge,"drama, war",2016
163653,David Cross: Making America Great Again,comedy,2016
163809,Over the Garden Wall,"adventure, animation, drama",2013
163925,"Wings, Legs and Tails","animation, comedy",1986
163937,Blair Witch,"horror, thriller",2016
163981,31,horror,2016
163985,ARQ,"sci-fi, thriller",2016
164179,Arrival,sci-fi,2016
164200,Storks,"animation, children, comedy",2016
164226,Maximum Ride,"action, adventure, comedy, fantasy, sci-fi, thriller",2016
164280,Endless Poetry,"drama, fantasy",2016
164367,The Girl with All the Gifts,"drama, horror, sci-fi, thriller",2016
164375,All Roads Lead to Rome,comedy,2016
164540,Amanda Knox,documentary,2016
164647,Dirty 30,"comedy, romance",2016
164655,Gimme Danger,documentary,2016
164707,Go Figure,"children, comedy, drama",2005
164753,Anything for Love,romance,2016
164881,Night Guards,"action, sci-fi",2016
164909,La La Land,"comedy, drama, romance",2016
164917,13th,documentary,2016
165075,London Town,drama,2016
165103,Keeping Up with the Joneses,comedy,2016
165139,Wild Oats,comedy,2016
165343,The Rocky Horror Picture Show: Let's Do the Time Warp Again,"comedy, horror, sci-fi, thriller",2016
165347,Jack Reacher: Never Go Back,"action, crime, drama, mystery, thriller",2016
165483,Joe Rogan: Triggered,comedy,2016
165489,Ethel & Ernest,(no genres listed),2016
165529,Flowers for Algernon,drama,2000
165549,Manchester by the Sea,drama,2016
165551,Lion,drama,2016
165635,The Thinning,thriller,2016
165639,While You Were Fighting: A Thor Mockumentary,"comedy, fantasy, sci-fi",2016
165645,Bad Santa 2,comedy,2016
165671,Ice Guardians,documentary,2016
165843,Risk,documentary,2016
165947,The True Memoirs of an International Assassin,"action, comedy",2016
165959,Alesha Popovich and Tugarin the Dragon,"animation, comedy, drama",2004
165969,HyperNormalisation,documentary,2016
166015,The African Doctor,"comedy, drama",2016
166183,Junior and Karlson,"adventure, animation, children",1968
166203,Sapphire Blue,"adventure, children, fantasy, sci-fi",2014
166291,A Silent Voice,"animation, drama, romance",2016
166461,Moana,"adventure, animation, children, comedy, fantasy",2016
166492,Office Christmas Party,comedy,2016
166526,The Space Between Us,"adventure, sci-fi",2016
166528,Rogue One: A Star Wars Story,"action, adventure, fantasy, sci-fi",2016
166534,Split,"drama, horror, thriller",2017
166558,Underworld: Blood Wars,"action, horror",2016
166568,Miss Sloane,thriller,2016
166635,Passengers,"adventure, drama, romance, sci-fi",2016
166643,Hidden Figures,drama,2016
166705,Fences,drama,2016
166946,The Founder,drama,2016
167018,Why Him?,comedy,2016
167036,Sing,"animation, children, comedy",2016
167064,I Am Not Your Negro,documentary,2017
167370,Assassin's Creed,"action, adventure, sci-fi",2016
167380,A Dog's Purpose,"comedy, drama",2017
167538,Microwave Massacre,horror,1983
167634,Fist Fight,comedy,2017
167706,Shakespeare Behind Bars,documentary,2005
167732,A Street Cat Named Bob,"comedy, drama",2016
167746,The Lego Batman Movie,"action, animation, comedy",2017
167772,The Spirit of Christmas,"animation, comedy",1995
167790,The Good Boy,"children, comedy, drama",2016
167854,"Dana Carvey: Straight White Male, 60",comedy,2016
168026,Marvel One-Shot: Agent Carter,"action, adventure, fantasy, sci-fi",2013
168090,Kizumonogatari II: Passionate Blood,"animation, fantasy, mystery",2016
168144,Joe Rogan: Live,comedy,2006
168174,Jim Gaffigan: Cinco,comedy,2017
168218,Kizumonogatari III: Cold Blood,"animation, fantasy, mystery",2017
168248,John Wick: Chapter Two,"action, crime, thriller",2017
168250,Get Out,horror,2017
168252,Logan,"action, sci-fi",2017
168254,Kong: Skull Island,"action, adventure, fantasy",2017
168266,T2: Trainspotting,"crime, drama",2017
168326,The Big Sick,"comedy, romance",2017
168350,100 Streets,drama,2016
168418,The Boss Baby,"animation, children, comedy",2017
168456,Mercury Plains,"action, adventure, drama",2016
168492,Call Me by Your Name,"drama, romance",2017
168608,Mudbound,drama,2017
168612,Ghost in the Shell,"action, drama, sci-fi",2017
168632,Bill Burr: Walk Your Way Out,comedy,2017
168712,Fifty Shades Darker,"drama, romance",2017
168846,Neal Brennan: 3 Mics,comedy,2017
169034,Lemonade,(no genres listed),2016
169180,American Fable,thriller,2017
169670,The Void,horror,2016
169904,Guyver: Dark Hero,sci-fi,1994
169912,Denis Leary: No Cure for Cancer,comedy,1993
169958,Buster's Mal Heart,"drama, mystery",2017
169982,Power Rangers,"action, adventure, sci-fi",2017
169984,Alien: Covenant,"action, horror, sci-fi, thriller",2017
169992,Free Fire,"action, crime, drama",2017
170289,Species III,"action, horror, sci-fi",2004
170297,Ultimate Avengers 2,"action, animation, sci-fi",2006
170355,Mulholland Dr.,"drama, mystery, romance",1999
170357,Dave Chappelle: The Age of Spin,comedy,2017
170399,CHiPS,"action, comedy, drama",2017
170401,Table 19,"comedy, drama",2017
170411,Dave Chappelle: Deep in the Heart of Texas,comedy,2017
170551,The Quiet Family,comedy,1998
170597,A Plasticine Crow,animation,1981
170697,Gifted,drama,2017
170705,Band of Brothers,"action, drama, war",2001
170777,There Once Was a Dog,"animation, children, comedy",1982
170813,Baywatch,"action, comedy",2017
170817,Snatched,"action, comedy",2017
170827,The Mummy,"action, adventure, fantasy, horror, thriller",2017
170837,Life-Size,"children, comedy, fantasy",2000
170875,The Fate of the Furious,"action, crime, drama, thriller",2017
170897,Sandy Wexler,comedy,2017
170907,Betting on Zero,documentary,2016
170937,Win It All,comedy,2017
170939,Captain Underpants: The First Epic Movie,"action, animation, children, comedy",2017
170945,It Comes at Night,"horror, mystery, thriller",2017
170957,Cars 3,"adventure, animation, comedy",2017
170993,Mini's First Time,"comedy, crime, drama",2006
171011,Planet Earth II,documentary,2016
171023,The Hero,drama,2017
171251,"Nobody Speak: Hulk Hogan, Gawker and Trials of a Free Press",documentary,2017
171695,Robin Williams: Live on Broadway,comedy,2002
171701,The Death of Louis XIV,drama,2016
171751,Munna bhai M.B.B.S.,comedy,2003
171759,The Beguiled,"drama, thriller, western",2017
171763,Baby Driver,"action, crime, thriller",2017
171765,Okja,"action, adventure, drama, sci-fi",2017
171811,Embassy,"comedy, sci-fi, war",2013
171867,Rough Night,"comedy, drama",2017
171917,Mystère à la Tour Eiffel,"drama, mystery, thriller",2015
172013,Stefan Zweig: Farewell to Europe,drama,2016
172215,Saved by the Bell: Hawaiian Style,comedy,1992
172229,Plain Clothes,"comedy, mystery, romance, thriller",1988
172233,The Prime Gig,"drama, romance",2000
172321,Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog,comedy,2004
172461,Get Me Roger Stone,documentary,2017
172497,T2 3-D: Battle Across Time,(no genres listed),1996
172547,Despicable Me 3,"adventure, animation, children, comedy",2017
172577,Last Year's Snow Was Falling,"animation, children, comedy, fantasy",1983
172583,Investigation Held by Kolobki,animation,1986
172585,Karlson Returns,"adventure, animation, children",1970
172587,Vacations in Prostokvashino,animation,1980
172589,Winter in Prostokvashino,animation,1984
172591,The Godfather Trilogy: 1972-1990,(no genres listed),1992
172637,Priklyucheniya Kapitana Vrungelya,"action, adventure, animation, comedy",1979
172705,Tickling Giants,documentary,2017
172793,Vovka in the Kingdom of Far Far Away,"adventure, animation, children, fantasy",1965
172825,Adventures of Mowgli: The Kidnapping,"adventure, animation, children",1968
172875,A Detective Story,"animation, sci-fi",2003
172881,Final Flight of the Osiris,"action, animation, sci-fi",2003
172887,Kid's Story,"animation, sci-fi",2003
172909,Cheburashka,animation,1971
173145,War for the Planet of the Apes,"action, adventure, drama, sci-fi",2017
173197,The Square,drama,2017
173205,The Meyerowitz Stories,comedy,2017
173209,War Machine,"comedy, drama, war",2017
173235,Tokyo Idols,documentary,2017
173253,Vir Das: Abroad Understanding,comedy,2017
173255,"Norm Macdonald: Hitler's Dog, Gossip & Trickery",comedy,2017
173291,Valerian and the City of a Thousand Planets,"action, adventure, sci-fi",2017
173307,The Gracefield Incident,"action, horror, sci-fi",2015
173317,Shadow World,documentary,2016
173351,Wow! A Talking Fish!,"animation, children, comedy, fantasy",1983
